Date,Open,High,Low,Close,Volume
2005-11-14,915.3227,919.7338,898.6421,905.5624,
2005-11-15,904.6947,912.3052,890.5835,897.7770,
2005-11-16,894.8941,905.8330,879.9812,897.3773,
2005-11-17,897.1627,905.8253,884.0418,896.4503,
2005-11-18,896.7312,925.1538,890.5983,913.8173,
2005-11-21,914.4759,925.6011,908.1387,918.5503,
2005-11-22,918.1842,923.2254,906.0910,911.9595,
2005-11-23,908.5088,921.4408,905.9348,918.3930,
2005-11-24,917.8939,928.5815,908.6571,919.4725,
2005-11-25,918.4230,926.5234,910.8105,920.6746,
2005-11-28,918.7080,926.3380,910.2902,918.2388,
2005-11-29,915.6902,920.3804,902.4628,908.3442,
2005-11-30,901.9071,909.8214,889.1655,901.7894,
2005-12-01,900.8629,907.8153,891.0190,898.1239,
2005-12-02,893.1679,905.2115,881.1492,892.8582,
2005-12-05,895.7622,901.8337,876.8536,886.3629,
2005-12-06,883.3402,901.0552,875.1541,891.1418,
2005-12-07,889.8291,905.2404,883.9451,900.6836,
2005-12-08,900.2275,911.8606,891.8623,902.6041,
2005-12-09,902.1384,918.4810,893.7952,913.2443,
2005-12-12,910.1424,921.6673,899.3840,910.3468,
2005-12-13,908.9254,917.6282,896.1463,908.2200,
2005-12-14,906.2940,926.8732,899.3385,921.1156,
2005-12-15,920.6936,932.7498,910.8318,921.5342,
2005-12-16,920.1162,934.6640,913.7855,929.7903,
2005-12-19,928.3508,934.9598,920.9124,928.0610,
2005-12-20,927.7024,936.4245,920.3217,931.6795,
2005-12-21,931.1369,940.8179,924.7165,931.6141,
2005-12-22,929.8189,943.3901,925.6238,940.2473,
2005-12-23,939.4668,954.4202,933.9802,950.2922,
2005-12-26,950.7330,960.8780,943.0210,951.0510,
2005-12-27,945.8793,952.4198,935.7542,944.5946,
2005-12-28,943.4863,954.0471,936.4200,949.6552,
2005-12-29,949.7363,971.4114,945.6850,963.4307,
2005-12-30,965.2478,974.5748,942.0253,952.4169,
2006-01-04,961.0349,981.2558,950.5359,973.6207,
2006-01-05,978.4380,1008.5053,968.8402,1002.1656,
2006-01-06,996.7524,1022.6972,980.0732,1006.3148,
2006-01-09,1006.3615,1021.1024,988.6879,1008.4847,
2006-01-10,1007.7770,1019.0565,991.8627,1010.0958,
2006-01-11,1009.3239,1023.9753,994.1034,1007.4369,
2006-01-12,1005.3397,1017.1368,993.3427,1010.7211,
2006-01-13,1010.4861,1020.5206,993.7267,1004.1873,
2006-01-16,1003.5292,1009.9654,984.7627,989.2050,
2006-01-17,986.4182,1001.1201,979.8287,992.9509,
2006-01-18,993.0469,1017.8082,988.8097,1008.3728,
2006-01-19,1010.0702,1022.5228,996.6979,1011.1026,
2006-01-20,1011.9862,1022.4785,998.0640,1009.2755,
2006-01-23,1009.6887,1019.3414,996.9007,1006.0060,
2006-01-24,1008.8045,1030.7495,991.0806,1013.3598,
2006-01-25,1011.8117,1042.4653,1005.0971,1033.2442,
2006-02-06,1037.5798,1063.3537,1025.6148,1055.2055,
2006-02-07,1055.3205,1069.6413,1033.2413,1051.6804,
2006-02-08,1047.5819,1059.9062,1032.7006,1048.1798,
2006-02-09,1047.1521,1055.4037,1027.1844,1036.3989,
2006-02-10,1035.1548,1057.3308,1028.7017,1052.2489,
2006-02-13,1058.6309,1073.3708,1045.2467,1060.9034,
2006-02-14,1060.4661,1077.3332,1053.6060,1069.5455,
2006-02-15,1073.1202,1085.4547,1059.2658,1068.4147,
2006-02-16,1067.2255,1074.2120,1042.7354,1051.0463,
2006-02-17,1047.7806,1061.4693,1038.8240,1050.4070,
2006-02-20,1047.8633,1060.1085,1036.8343,1047.1666,
2006-02-21,1044.8684,1060.1687,1035.9065,1057.8975,
2006-02-22,1057.6723,1068.1640,1046.8440,1054.7853,
2006-02-23,1055.3131,1064.9989,1041.7031,1056.0946,
2006-02-24,1057.4219,1072.7656,1053.1819,1067.0430,
2006-02-27,1057.5018,1066.0723,1041.0836,1049.8185,
2006-02-28,1047.9916,1061.1950,1034.6720,1056.7658,
2006-03-01,1058.0525,1072.7826,1050.8656,1065.0317,
2006-03-02,1045.7143,1059.7082,1024.9172,1033.8846,
2006-03-03,1036.6837,1048.7421,1021.8593,1036.1908,
2006-03-06,1036.7418,1045.4096,1024.5595,1033.1233,
2006-03-07,1032.2547,1036.6351,1008.8448,1014.1504,
2006-03-08,1012.3013,1019.7437,995.6521,1007.4148,
2006-03-09,1006.0895,1016.7060,997.3630,1007.4286,
2006-03-10,1008.9269,1021.5207,1003.2129,1013.2856,
2006-03-13,1013.1765,1031.8632,1009.5827,1026.4632,
2006-03-14,1026.9453,1033.6304,1015.5805,1024.9047,
2006-03-15,1025.0462,1037.9671,1020.4209,1033.3819,
2006-03-16,1033.5886,1042.4580,1025.9229,1035.2434,
2006-03-17,1029.5280,1036.3662,1019.6526,1025.0124,
2006-03-20,1025.7848,1044.4768,1017.5129,1039.6018,
2006-03-21,1040.2495,1057.9576,1034.5007,1045.9366,
2006-03-22,1045.7067,1061.3230,1036.7186,1055.2656,
2006-03-23,1054.7320,1067.6824,1045.9332,1059.4096,
2006-03-24,1060.5753,1075.1506,1050.9489,1057.3846,
2006-03-27,1056.8099,1073.3946,1046.4320,1066.1767,
2006-03-28,1060.6301,1080.1613,1055.0403,1071.4206,
2006-03-29,1072.2663,1099.4393,1062.0302,1079.4320,
2006-03-30,1080.6014,1094.3770,1061.4367,1071.7909,
2006-03-31,1065.5481,1086.8091,1054.1612,1076.8941,
2006-04-03,1079.0157,1108.5925,1072.9644,1101.4339,
2006-04-04,1103.2921,1118.8693,1086.7189,1105.5731,
2006-04-05,1107.2740,1133.6095,1096.7446,1120.5364,
2006-04-06,1121.3308,1149.4842,1107.1903,1129.4835,
2006-04-07,1128.9660,1147.0000,1108.6169,1125.1677,
2006-04-10,1126.2017,1137.1278,1106.1763,1127.6916,
2006-04-11,1130.8785,1147.1127,1114.3050,1129.4792,
2006-04-12,1129.2119,1140.7247,1107.7675,1119.4990,
2006-04-13,1117.9987,1128.9988,1088.8723,1095.9556,
2006-04-14,1092.7445,1122.3569,1085.2785,1116.8067,
2006-04-17,1120.3597,1139.4252,1103.9934,1120.9387,
2006-04-18,1126.0683,1147.2988,1109.8015,1134.6021,
2006-04-19,1140.8792,1169.4988,1124.8569,1154.1295,
2006-04-20,1162.2272,1185.4157,1131.0784,1155.9965,
2006-04-21,1153.8384,1199.6375,1138.4161,1183.9567,
2006-04-24,1203.5275,1235.1214,1174.3841,1203.5366,
2006-04-25,1200.3162,1242.5512,1170.0475,1214.0353,
2006-04-26,1219.5017,1251.9261,1189.5211,1216.9484,
2006-04-27,1218.5524,1245.9069,1194.7257,1218.1070,
2006-04-28,1198.5901,1257.7870,1177.6998,1244.5411,
2006-05-08,1254.9209,1307.6556,1249.9736,1296.7288,
2006-05-09,1311.5921,1346.2628,1293.2168,1322.2023,
2006-05-10,1333.3701,1360.0870,1301.2482,1333.0149,
2006-05-11,1333.1183,1377.9300,1294.9733,1322.0397,
2006-05-12,1313.8556,1370.6158,1298.4373,1359.4181,
2006-05-15,1380.4315,1432.0058,1354.8114,1417.7343,
2006-05-16,1421.9661,1453.9881,1352.2108,1383.6794,
2006-05-17,1387.5091,1428.5507,1328.7755,1372.2851,
2006-05-18,1351.7161,1392.1212,1309.0954,1366.8612,
2006-05-19,1365.2059,1413.8841,1342.7002,1395.0777,
2006-05-22,1388.0671,1416.7426,1345.5527,1371.9481,
2006-05-23,1351.6730,1373.3919,1298.2801,1321.8823,
2006-05-24,1331.6837,1374.0913,1292.4962,1335.6456,
2006-05-25,1324.9504,1355.9825,1285.1779,1320.5082,
2006-05-26,1325.1213,1355.1861,1305.4441,1340.6941,
2006-05-29,1346.6056,1386.1333,1320.9558,1372.7742,
2006-05-30,1384.5959,1419.7021,1357.2277,1393.3532,
2006-05-31,1392.3071,1424.3688,1351.8577,1375.3099,
2006-06-01,1371.5666,1421.7573,1353.5987,1406.0784,
2006-06-02,1407.4054,1431.0909,1350.9769,1372.0069,
2006-06-05,1362.6035,1391.8592,1318.2224,1373.1592,
2006-06-06,1361.3015,1380.0994,1322.7274,1338.5238,
2006-06-07,1330.2905,1347.0137,1257.8507,1273.3575,
2006-06-08,1263.1295,1297.5359,1230.8866,1277.1877,
2006-06-09,1269.0045,1291.2829,1236.7368,1251.8933,
2006-06-12,1239.9624,1287.9819,1219.6176,1267.1391,
2006-06-13,1265.1072,1300.3077,1243.7147,1270.5058,
2006-06-14,1257.7109,1278.4962,1219.6112,1254.2273,
2006-06-15,1252.6102,1285.6196,1241.3494,1259.3356,
2006-06-16,1266.9386,1313.3538,1262.5029,1302.9567,
2006-06-19,1285.1323,1338.8284,1265.4146,1319.9050,
2006-06-20,1315.8595,1339.7743,1296.2754,1322.9679,
2006-06-21,1319.1569,1341.7133,1288.1047,1313.8735,
2006-06-22,1309.8956,1336.7249,1293.0276,1309.7664,
2006-06-23,1308.4927,1328.5403,1289.3600,1314.7478,
2006-06-26,1312.8833,1352.1142,1302.9245,1336.8292,
2006-06-27,1339.2258,1361.1440,1320.4885,1339.5319,
2006-06-28,1336.4683,1354.1340,1311.3198,1331.3987,
2006-06-29,1325.9631,1375.3803,1319.3731,1359.0354,
2006-06-30,1368.3523,1392.0319,1339.8326,1359.2770,
2006-07-03,1365.2139,1402.7051,1349.1388,1388.8751,
2006-07-04,1389.4813,1413.2819,1357.0298,1382.6355,
2006-07-05,1381.6631,1392.6491,1335.2415,1356.9549,
2006-07-06,1353.4470,1391.2874,1344.5154,1376.9423,
2006-07-07,1383.2109,1405.3198,1353.7054,1369.6415,
2006-07-10,1371.6066,1396.9615,1347.0815,1374.7295,
2006-07-11,1376.0575,1394.7157,1355.7093,1379.5310,
2006-07-12,1381.4124,1414.7482,1360.6306,1386.9308,
2006-07-13,1381.8870,1398.9066,1309.0379,1321.5937,
2006-07-14,1306.5551,1355.7312,1293.8384,1332.7305,
2006-07-17,1330.8134,1363.3312,1313.2407,1344.6449,
2006-07-18,1342.8206,1359.6825,1319.0107,1338.9869,
2006-07-19,1334.2105,1344.3324,1286.0430,1300.7067,
2006-07-20,1300.3552,1326.3428,1284.8704,1307.8103,
2006-07-21,1306.4291,1339.9071,1296.6703,1326.9343,
2006-07-24,1307.9208,1351.2419,1290.9008,1336.8213,
2006-07-25,1339.4561,1366.1803,1329.9528,1350.4116,
2006-07-26,1351.6034,1363.4298,1327.4533,1338.6360,
2006-07-27,1335.1309,1350.0797,1304.1074,1318.4958,
2006-07-28,1317.5687,1330.1785,1282.5254,1302.7187,
2006-07-31,1298.6128,1305.5763,1247.9798,1256.9958,
2006-08-01,1256.8640,1277.6308,1236.9148,1249.7535,
2006-08-02,1249.7365,1263.5620,1217.0288,1239.2442,
2006-08-03,1241.0656,1256.8225,1212.6109,1232.5503,
2006-08-04,1232.3533,1244.6951,1197.9593,1206.8697,
2006-08-07,1197.0376,1225.6158,1177.9259,1198.0613,
2006-08-08,1200.6180,1233.8787,1189.5133,1224.0366,
2006-08-09,1224.9059,1239.4510,1204.2864,1221.9859,
2006-08-10,1222.6059,1253.9279,1214.2251,1243.9611,
2006-08-11,1245.4615,1258.7168,1228.5909,1245.8404,
2006-08-14,1243.7089,1260.3387,1206.7649,1218.4852,
2006-08-15,1213.2196,1244.8369,1203.3805,1238.6696,
2006-08-16,1239.6174,1270.8759,1229.3994,1258.4777,
2006-08-17,1255.6426,1262.7738,1227.8477,1246.1119,
2006-08-18,1245.2781,1266.6752,1231.8313,1245.3191,
2006-08-21,1214.2060,1256.6217,1205.4062,1252.1651,
2006-08-22,1251.2630,1285.4028,1240.8369,1270.7765,
2006-08-23,1268.3005,1293.2315,1258.0047,1272.2180,
2006-08-24,1270.2024,1287.5215,1257.5439,1278.3651,
2006-08-25,1280.7994,1298.3740,1265.6667,1279.8011,
2006-08-28,1282.3034,1324.9441,1271.1950,1313.4853,
2006-08-29,1315.9167,1352.7468,1301.8734,1322.4827,
2006-08-30,1317.6573,1338.7725,1302.9090,1326.1987,
2006-08-31,1327.8121,1349.8790,1315.4267,1331.7508,
2006-09-01,1333.9026,1347.1625,1303.8616,1314.2993,
2006-09-04,1311.7949,1344.5995,1303.1663,1336.5155,
2006-09-05,1339.2335,1360.8329,1322.0272,1338.3964,
2006-09-06,1339.1223,1358.1440,1321.4396,1344.8685,
2006-09-07,1348.8830,1356.9644,1320.5220,1331.1207,
2006-09-08,1327.8142,1351.6593,1319.2092,1338.0060,
2006-09-11,1334.9696,1356.6091,1316.6276,1343.8282,
2006-09-12,1342.7872,1365.2096,1328.5740,1349.0389,
2006-09-13,1350.6629,1373.6090,1326.7949,1338.5356,
2006-09-14,1338.7391,1361.0788,1315.0605,1340.0395,
2006-09-15,1339.5825,1368.9325,1329.8922,1354.9483,
2006-09-18,1360.5795,1389.5311,1341.7266,1375.4320,
2006-09-19,1377.8003,1406.6363,1361.5412,1382.4685,
2006-09-20,1379.0743,1402.9620,1360.5042,1385.7840,
2006-09-21,1386.0648,1418.3319,1370.5575,1400.0506,
2006-09-22,1399.4361,1428.5423,1376.6260,1399.7448,
2006-09-25,1394.1172,1427.1509,1371.5777,1396.0458,
2006-09-26,1392.9185,1409.9476,1355.8680,1370.3747,
2006-09-27,1366.4207,1394.3119,1349.8884,1377.6406,
2006-09-28,1377.0791,1425.4988,1363.8268,1409.7514,
2006-09-29,1406.2824,1445.9223,1394.8724,1427.2249,
2006-10-09,1442.9827,1489.9587,1420.3350,1461.8847,
2006-10-10,1464.4050,1492.8441,1432.0680,1460.7982,
2006-10-11,1461.4427,1487.3061,1432.1182,1456.7278,
2006-10-12,1457.5157,1474.3804,1414.2866,1426.2400,
2006-10-13,1423.4796,1445.3032,1406.0053,1422.8466,
2006-10-16,1425.6663,1440.2757,1382.7349,1399.1715,
2006-10-17,1401.9957,1434.7743,1384.6902,1408.6077,
2006-10-18,1408.5556,1441.7709,1393.3771,1426.9847,
2006-10-19,1428.0658,1455.8620,1414.2389,1433.8397,
2006-10-20,1435.2678,1455.5001,1417.6014,1434.6227,
2006-10-23,1434.5899,1451.3340,1381.1369,1400.8272,
2006-10-24,1404.6885,1443.8305,1395.0115,1430.1207,
2006-10-25,1436.3627,1475.4139,1414.7275,1454.1243,
2006-10-26,1455.1136,1472.8026,1426.6456,1451.1809,
2006-10-27,1452.3556,1468.0247,1405.2034,1422.4513,
2006-10-30,1420.7179,1441.7324,1387.3324,1419.7903,
2006-10-31,1419.3797,1450.1942,1399.1511,1426.8192,
2006-11-01,1428.1467,1467.3436,1408.9423,1446.0381,
2006-11-02,1444.8590,1466.0800,1410.1933,1443.4031,
2006-11-03,1448.5928,1478.9598,1427.1961,1449.3487,
2006-11-06,1438.7895,1474.0734,1416.4108,1448.0251,
2006-11-07,1451.3439,1476.8904,1416.2660,1445.8598,
2006-11-08,1442.1059,1470.6637,1418.9813,1445.1218,
2006-11-09,1433.9388,1466.2027,1419.0571,1453.2841,
2006-11-10,1452.1724,1479.3169,1415.0998,1433.5239,
2006-11-13,1421.2221,1454.2227,1380.3903,1410.7724,
2006-11-14,1407.4370,1442.4004,1380.8999,1431.2462,
2006-11-15,1430.5949,1480.6487,1416.3142,1466.2134,
2006-11-16,1470.4210,1517.3318,1448.8810,1476.1851,
2006-11-17,1459.2028,1505.9871,1437.7334,1482.1431,
2006-11-20,1478.7281,1526.3518,1451.0652,1492.9790,
2006-11-21,1494.6052,1541.9577,1458.8153,1517.3899,
2006-11-22,1516.6961,1582.7026,1491.7917,1542.0027,
2006-11-23,1540.9937,1576.0619,1516.7285,1543.9207,
2006-11-24,1541.0786,1585.8649,1515.4233,1565.6889,
2006-11-27,1569.0989,1618.9918,1544.3371,1596.2821,
2006-11-28,1595.6357,1630.3380,1560.1613,1592.5606,
2006-11-29,1568.6015,1667.4070,1541.3794,1644.2571,
2006-11-30,1649.9799,1719.3186,1637.5967,1687.8772,
2006-12-01,1690.9162,1764.4073,1673.8568,1725.3162,
2006-12-04,1730.7752,1792.4460,1709.9356,1756.6257,
2006-12-05,1760.3944,1822.1073,1721.5116,1768.6528,
2006-12-06,1765.3164,1794.9492,1660.2055,1744.7858,
2006-12-07,1731.0842,1779.9088,1690.6290,1712.3723,
2006-12-08,1688.7897,1733.8699,1636.7524,1661.2021,
2006-12-11,1654.3437,1742.5316,1647.0360,1732.0664,
2006-12-12,1744.8163,1792.8484,1703.6470,1737.9245,
2006-12-13,1742.3398,1778.5205,1703.4028,1747.4603,
2006-12-14,1748.8496,1830.7528,1734.0872,1810.6793,
2006-12-15,1818.8021,1891.2662,1793.2493,1865.3442,
2006-12-18,1876.3681,1975.0706,1853.4234,1942.2864,
2006-12-19,1953.7332,1987.9061,1878.3079,1928.3622,
2006-12-20,1913.6733,1982.2567,1882.7432,1954.3074,
2006-12-21,1950.4494,1992.5822,1893.3772,1917.4595,
2006-12-22,1899.2531,1942.6045,1855.2908,1891.8959,
2006-12-25,1894.5702,1973.0660,1878.8247,1926.6920,
2006-12-26,1932.4743,1968.2949,1885.6171,1919.0055,
2006-12-27,1919.3845,1997.2136,1897.5318,1966.8025,
2006-12-28,1971.3098,2023.6823,1922.2472,1979.1938,
2006-12-29,1988.6994,2079.0557,1966.7234,2028.8335,
2007-01-04,2056.7029,2123.4776,1981.6570,2017.3562,
2007-01-05,2001.3523,2072.7798,1955.1303,2022.9818,
2007-01-08,2015.0285,2102.1377,1963.2693,2062.8668,
2007-01-09,2095.0072,2167.6753,2053.4831,2126.8183,
2007-01-10,2136.0282,2226.5194,2096.9937,2201.2249,
2007-01-11,2208.8114,2282.0628,2144.7904,2205.7393,
2007-01-12,2192.7771,2296.4547,2133.4264,2202.8069,
2007-01-15,2202.4697,2351.1552,2184.1656,2326.2429,
2007-01-16,2352.6026,2456.6431,2312.9802,2427.8792,
2007-01-17,2441.9936,2522.1459,2299.2621,2366.0207,
2007-01-18,2348.5855,2471.9042,2280.9798,2437.4009,
2007-01-19,2447.1293,2579.8585,2405.1743,2530.8744,
2007-01-22,2568.4511,2671.6216,2525.6037,2618.6288,
2007-01-23,2625.5152,2679.0906,2466.3537,2570.2698,
2007-01-24,2563.7029,2688.6200,2499.4493,2619.8008,
2007-01-25,2586.5158,2677.3260,2473.0706,2544.8380,
2007-01-26,2498.2689,2631.4608,2399.5451,2596.7298,
2007-01-29,2610.9702,2688.7232,2542.6672,2626.0460,
2007-01-30,2623.2566,2691.1532,2544.9210,2605.8174,
2007-01-31,2580.6976,2622.0314,2383.2740,2421.0150,
2007-02-01,2386.8743,2487.9625,2339.0383,2455.7222,
2007-02-02,2454.1925,2480.5698,2321.2849,2365.4356,
2007-02-05,2350.0366,2412.9977,2276.2178,2346.8252,
2007-02-06,2328.5488,2379.3843,2217.4389,2346.9698,
2007-02-07,2364.3692,2458.8155,2330.7699,2394.0257,
2007-02-08,2399.3972,2474.0303,2356.5348,2433.7377,
2007-02-09,2430.9771,2485.4034,2380.1182,2428.5030,
2007-02-12,2423.8898,2555.1583,2394.6301,2531.2755,
2007-02-13,2545.1187,2602.0013,2503.0380,2556.8081,
2007-02-14,2569.2905,2661.5833,2532.4762,2623.5018,
2007-02-15,2642.5753,2754.0588,2622.6294,2719.2204,
2007-02-16,2749.2531,2791.5484,2651.9153,2691.2729,
2007-02-26,2702.4712,2749.5074,2622.4643,2692.4149,
2007-02-27,2699.2210,2735.9731,2428.2741,2437.1278,
2007-02-28,2411.5332,2543.6478,2363.6345,2512.3595,
2007-03-01,2528.9485,2558.2846,2384.1271,2439.5116,
2007-03-02,2440.8858,2532.2828,2407.7376,2485.1699,
2007-03-05,2471.9366,2533.3109,2368.2188,2436.4743,
2007-03-06,2431.0925,2529.1693,2396.7498,2496.0942,
2007-03-07,2510.5796,2635.7372,2493.6085,2604.8248,
2007-03-08,2617.5553,2697.2492,2572.7503,2669.7008,
2007-03-09,2672.8882,2719.7145,2599.1706,2631.3333,
2007-03-12,2625.3400,2677.4119,2554.1904,2630.2571,
2007-03-13,2638.2781,2696.9016,2592.4004,2645.0723,
2007-03-14,2609.8097,2661.0402,2525.0544,2594.7005,
2007-03-15,2595.4290,2681.2314,2577.7926,2650.4461,
2007-03-16,2660.9919,2715.1126,2564.6729,2626.6842,
2007-03-19,2567.7447,2735.5528,2545.2860,2691.9560,
2007-03-20,2706.3020,2729.2161,2637.3536,2670.6531,
2007-03-21,2686.7494,2750.0631,2648.1796,2695.0317,
2007-03-22,2711.8714,2769.3621,2656.0050,2696.8326,
2007-03-23,2688.0624,2734.2500,2617.8242,2689.1584,
2007-03-26,2700.6112,2748.2041,2659.1690,2723.4768,
2007-03-27,2728.7239,2766.8950,2677.9781,2718.6373,
2007-03-28,2725.7913,2792.3004,2629.0952,2747.3907,
2007-03-29,2754.7680,2862.0519,2715.8804,2781.6112,
2007-03-30,2768.4253,2833.1616,2722.5596,2775.6262,
2007-04-02,2790.6376,2887.7845,2762.3467,2856.6221,
2007-04-03,2871.0641,2948.9612,2829.6575,2901.6089,
2007-04-04,2911.8723,2985.7826,2873.1230,2942.7569,
2007-04-05,2941.7568,3007.1985,2893.3274,2970.8343,
2007-04-06,2953.4540,3040.8375,2919.3277,2985.2290,
2007-04-09,2998.9042,3084.7840,2971.7074,3049.5165,
2007-04-10,3083.6058,3157.4462,3006.1552,3104.3856,
2007-04-11,3124.4580,3217.7789,3056.1460,3145.5858,
2007-04-12,3160.3939,3244.9061,3100.1852,3193.9301,
2007-04-13,3205.6809,3294.0565,3129.0812,3206.2366,
2007-04-16,3211.8577,3338.3628,3175.4620,3294.6701,
2007-04-17,3324.3840,3366.0685,3173.6445,3275.7643,
2007-04-18,3299.4883,3359.9331,3199.5249,3279.1482,
2007-04-19,3266.7240,3297.4324,3032.6541,3134.1564,
2007-04-20,3153.2997,3302.7785,3143.9047,3256.7421,
2007-04-23,3288.7505,3395.9336,3241.9788,3353.5735,
2007-04-24,3381.5180,3439.4626,3289.8858,3337.4695,
2007-04-25,3329.6742,3416.1781,3251.4101,3346.3544,
2007-04-26,3372.6776,3467.8968,3314.6394,3405.5585,
2007-04-27,3420.7874,3472.0996,3314.8832,3367.7625,
2007-04-30,3357.8443,3504.0416,3317.9080,3460.3480,
2007-05-08,3548.2628,3630.9250,3485.0213,3574.3848,
2007-05-09,3609.3574,3695.2135,3419.6492,3592.3032,
2007-05-10,3591.0366,3669.0393,3502.0606,3584.1568,
2007-05-11,3558.0349,3651.5233,3460.8629,3602.5362,
2007-05-14,3570.7411,3769.1826,3515.4567,3701.8146,
2007-05-15,3708.8974,3756.9394,3544.2312,3570.5847,
2007-05-16,3574.3553,3696.1744,3514.5783,3660.1583,
2007-05-17,3666.3495,3822.8384,3632.5385,3759.7118,
2007-05-18,3736.5002,3808.4437,3670.3175,3735.3539,
2007-05-21,3607.9218,3811.4436,3584.2174,3747.1078,
2007-05-22,3753.2505,3859.6612,3701.0095,3759.7224,
2007-05-23,3761.0336,3868.3658,3704.3014,3820.6773,
2007-05-24,3829.3305,3935.5064,3742.8512,3845.9454,
2007-05-25,3842.1844,4000.7893,3802.7626,3948.8150,
2007-05-28,4008.8820,4128.2370,3949.1379,4032.2428,
2007-05-29,4053.8659,4174.3653,3997.0303,4119.0975,
2007-05-30,3860.3841,4081.1792,3767.7505,3831.2852,
2007-05-31,3761.8557,3987.1035,3620.0750,3901.0049,
2007-06-01,3927.0335,4073.7484,3783.9683,3855.8935,
2007-06-04,3872.2917,3936.7015,3558.4648,3591.5006,
2007-06-05,3548.9948,3767.3298,3330.9299,3749.4003,
2007-06-06,3767.1646,3860.4912,3638.2259,3778.1915,
2007-06-07,3795.9777,3941.0435,3758.5890,3895.3922,
2007-06-08,3906.9618,4005.7144,3822.4252,3946.0606,
2007-06-11,3983.3753,4115.9580,3922.9674,4037.7907,
2007-06-12,4060.4307,4164.4980,3933.1319,4111.6321,
2007-06-13,4132.8267,4268.7420,4092.2637,4182.4905,
2007-06-14,4169.9760,4253.4703,4070.4430,4139.9876,
2007-06-15,4115.8600,4206.8132,4066.7131,4152.2299,
2007-06-18,4227.2331,4363.2969,4177.6356,4278.4022,
2007-06-19,4283.4982,4369.0675,4188.0261,4280.3303,
2007-06-20,4322.8040,4377.4271,4152.4227,4194.5632,
2007-06-21,4196.7595,4334.3779,4138.8380,4264.0242,
2007-06-22,4280.7080,4346.2626,4042.4494,4143.0492,
2007-06-25,4165.8745,4276.7453,3958.8879,4013.6512,
2007-06-26,3947.4791,4070.2323,3857.1484,4035.4513,
2007-06-27,4048.5610,4201.1908,3987.0773,4147.7405,
2007-06-28,4144.0462,4210.8958,3952.6121,3973.8420,
2007-06-29,3879.8259,4010.6496,3790.4413,3888.6736,
2007-07-02,3876.7698,3981.5220,3727.3065,3856.1898,
2007-07-03,3874.1081,3976.4659,3819.9044,3931.5031,
2007-07-04,3942.6079,4005.8987,3826.5460,3865.2800,
2007-07-05,3811.8143,3892.0952,3671.8500,3699.8999,
2007-07-06,3692.6648,3903.5142,3643.1847,3883.5042,
2007-07-09,3922.6864,4069.8848,3882.3774,4008.0348,
2007-07-10,4041.0995,4152.4409,3952.9943,4013.9480,
2007-07-11,3988.2544,4079.6955,3921.4923,4007.2571,
2007-07-12,4023.6069,4100.8360,3963.2097,4037.2852,
2007-07-13,4041.4135,4080.3210,3974.3735,4032.6432,
2007-07-16,4049.3488,4089.5615,3867.2150,3888.8997,
2007-07-17,3879.4004,4066.1548,3819.2916,4024.8627,
2007-07-18,4011.9936,4142.3051,3939.2999,4034.9473,
2007-07-19,4019.3241,4119.5811,3967.2180,4038.7814,
2007-07-20,4035.9831,4263.6376,4015.3370,4239.9403,
2007-07-23,4300.8799,4511.0958,4261.1809,4436.7296,
2007-07-24,4466.4178,4578.0145,4391.7382,4456.2046,
2007-07-25,4493.7259,4589.4807,4407.2586,4520.2976,
2007-07-26,4549.2975,4683.9445,4482.8031,4593.6639,
2007-07-27,4558.1467,4641.4980,4474.7759,4564.3047,
2007-07-30,4552.7881,4755.8051,4522.3775,4673.1341,
2007-07-31,4664.3997,4800.4613,4599.9566,4715.3607,
2007-08-01,4736.2903,4837.6466,4495.5337,4569.8860,
2007-08-02,4598.8841,4794.3672,4553.2623,4740.6136,
2007-08-03,4783.9235,5066.7538,4739.2423,5011.5363,
2007-08-06,5071.3552,5205.9482,4973.2341,5106.8115,
2007-08-07,5112.6650,5237.7721,4972.6313,5129.1365,
2007-08-08,5074.5509,5250.4825,4950.6914,5100.9894,
2007-08-09,5111.2597,5365.5569,5055.7046,5274.4046,
2007-08-10,5247.8628,5304.9339,5032.3710,5144.0912,
2007-08-13,5119.5744,5278.7847,4992.3537,5091.6683,
2007-08-14,5086.8318,5254.8607,4994.8569,5187.7759,
2007-08-15,5196.9900,5344.9789,5093.9284,5214.2392,
2007-08-16,5167.8028,5284.0079,5007.2840,5129.7886,
2007-08-17,5095.4513,5244.7785,4958.2076,5003.0271,
2007-08-20,5159.4555,5380.3901,5117.3268,5343.0594,
2007-08-21,5380.8145,5571.7764,5319.7844,5455.6783,
2007-08-22,5381.4033,5667.2897,5346.2638,5536.2761,
2007-08-23,5613.4748,5767.9957,5504.7082,5654.8068,
2007-08-24,5674.9741,5824.9978,5585.8522,5723.2584,
2007-08-27,5745.5054,5865.1707,5625.7949,5710.3207,
2007-08-28,5672.3979,5744.1594,5555.8342,5657.7576,
2007-08-29,5642.4160,5756.1632,5496.7591,5558.3605,
2007-08-30,5577.7695,5726.7462,5506.4037,5627.0688,
2007-08-31,5649.5209,5784.8777,5520.5073,5660.8093,
2007-09-03,5693.2386,5872.1690,5630.2964,5751.8764,
2007-09-04,5741.1506,5851.1129,5603.2151,5675.0091,
2007-09-05,5671.3441,5779.3312,5503.6053,5636.0934,
2007-09-06,5667.5683,5803.6735,5572.4428,5674.5128,
